11285	PL	30-740	Krakow	Walstead - CLK	DK	9850	Hirtshals	Niels Juelsvej 6	14	5	10622.00	1399	sredni	FTL	2290	EUR	11.12.2019	16:30:00	17.12.2019	09:00:00
11287	PL	30-740	Krakow	Walstead - CLK	PL	00-900	Warszawa	ul. £¹czyny 8	0	1	6.48	300	Duzy	FTL	1200	PLN	10.12.2019	01:30:00	10.12.2019	09:00:00
11287	PL	30-740	Krakow	Walstead - CLK	PL	01-117	Warszawa	ul. Annopol 19	6	1	428.40	308	Duzy	FTL	1200	PLN	10.12.2019	01:30:00	10.12.2019	09:00:00
11294	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-117	Warszawa	ul. Annopol 19	1	1	874.35	308	Maly	FTL	500	PLN	10.12.2019	04:00:00	10.12.2019	00:00:00
11327	PL	30-740	Krakow	Walstead - CLK	AT	5071	Wals-Siezenheim	Dr.-Hans-Lechner-Strasse 17	33	0	16500.00	781	sredni	FTL	1950	EUR	27.12.2019	21:00:00	31.12.2019	08:00:00
11328	PL	30-740	Krakow	Walstead - CLK	AT	5071	Wals-Siezenheim	Dr.-Hans-Lechner-Strasse 17	10	2	5800.00	775	sredni	FTL	1400	EUR	29.12.2019	21:00:00	31.12.2019	08:00:00
10817	PL	30-740	Krakow	Walstead - CLK	NL	5126 PT	Gilze	Burgemeester Krollaan 14	0	1	336.30	1235	Maly	LTL	495	EUR	04.12.2019	09:30:00	06.12.2019	08:00:00
10818	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-850	Ozarow Mazowiecki	ul. Poznanska 251/Oltarzew	0	1	20.08	309	Maly	FTL	450	PLN	03.12.2019	05:30:00	03.12.2019	08:00:00
10831	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	59-241	Legnickie Pole	Nowa Wies Legnicka 104	51	1	14760.00	342	Duzy	FTL	1380	PLN	04.12.2019	11:30:00	06.12.2019	10:00:00
10895	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-080	TarnowoPodgorne	ul. Przemyslowa 2	18	3	14086.20	436	Duzy	FTL	1430	PLN	05.12.2019	17:00:00	06.12.2019	12:00:00
10901	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	07-221	Branszczyk	Turzyn 191E	41	1	11898.00	367	Duzy	FTL	950	PLN	05.12.2019	18:30:00	06.12.2019	15:00:00
10906	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-310	Kaluszyn	ul.Warszawska 1G	2	1	1320.00	196	Duzy	FTL	1950	PLN	06.12.2019	04:30:00	06.12.2019	12:00:00
10910	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	44-100	Gliwice	ul. Gutenberga 1	10	1	6954.75	132	Duzy	FTL	950	PLN	05.12.2019	23:00:00	06.12.2019	10:00:00
10926	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-310	Kaluszyn	ul.Warszawska 1G	14	1	9961.60	344	Duzy	FTL	1150	PLN	09.12.2019	04:30:00	09.12.2019	12:00:00
10938	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	95-010	Strykow	ul. Wodna 30/36	16	1	11800.80	212	sredni	FTL	800	PLN	09.12.2019	05:00:00	09.12.2019	12:00:00
10951	PL	30-740	Krakow	Walstead - CLK	PL	30-900	Krakow	ul. Prokocimska 6	0	1	40.46	77	Maly	FTL	150	PLN	03.12.2019	11:00:00	03.12.2019	00:00:00
10956	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	10-450	Olsztyn	Al. Pilsudskiego 76	1	1	782.10	363	sredni	FTL	3750	PLN	04.12.2019	11:00:00	07.12.2019	12:00:00
10956	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	80-563	Gdansk	ul. Oliwska 21/23	2	1	1336.50	525	sredni	FTL	3750	PLN	04.12.2019	11:00:00	07.12.2019	12:00:00
10957	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	22143	Hamburg	Merkurring 60-62	11	1	7152.00	900	Duzy	FTL	1050	EUR	10.12.2019	19:30:00	12.12.2019	00:00:00
10965	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	64-920	PI£A	ul. Gesia 11	1	1	281.40	493	sredni	FTL	3200	PLN	05.12.2019	17:30:00	07.12.2019	00:00:00
10965	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	93-156	£odŸ	KILIÑSKIEGO 228	0	1	151.20	159	sredni	FTL	3200	PLN	05.12.2019	17:30:00	07.12.2019	00:00:00
10969	PL	30-740	Krakow	Walstead - CLK	PL	01-117	Warszawa	ul. Annopol 19	9	3	5520.70	308	Duzy	FTL	1200	PLN	03.12.2019	21:30:00	04.12.2019	00:00:00
10970	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	60-465	POZNAÑ	Tulodzieckiej 57A	0	1	293.70	416	sredni	FTL	3950	PLN	04.12.2019	12:30:00	07.12.2019	12:00:00
10970	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-800	Kalisz	ul. Dlugosza 11	0	1	108.50	250	sredni	FTL	3950	PLN	04.12.2019	12:30:00	07.12.2019	00:00:00
10974	PL	27-200	Starachowice	Walstead Starachowice - P4	FR	35136	Saint Jacques de la Lande	A l'attention de Wilfried Lefeuvre	18	6	15680.00	1977	Duzy	FTL	2250	EUR	16.12.2019	10:30:00	19.12.2019	09:00:00
10975	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	64-100	Leszno	ul. Okrezna 10	0	1	149.10	433	sredni	FTL	3650	PLN	04.12.2019	16:30:00	07.12.2019	00:00:00
10977	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-939	Warszawa	ul. Jubilerska 10	19	1	10599.84	305	Duzy	FTL	800	PLN	04.12.2019	20:00:00	05.12.2019	14:00:00
10979	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	20-152	Lublin	ul. Bursaki 6	3	1	2013.00	143	sredni	FTL	2920	PLN	04.12.2019	08:00:00	07.12.2019	12:00:00
10982	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	04-238	Warszawa	Mlodnicka 52	3	1	610.40	160	sredni	FTL	1300	PLN	07.12.2019	04:00:00	07.12.2019	00:00:00
10982	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-240	Tluszcz	ul. Zaciszna 26	5	1	1023.40	199	sredni	FTL	1300	PLN	07.12.2019	04:00:00	07.12.2019	00:00:00
10985	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	22-100	Chelm	ul. Zachodnia 35	0	1	43.40	208	sredni	FTL	1700	PLN	05.12.2019	21:30:00	07.12.2019	00:00:00
10987	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	37-450	Stalowa Wola	ul. Poniatowskiego 43/33	2	1	1285.35	109	sredni	FTL	2550	PLN	06.12.2019	19:30:00	07.12.2019	12:00:00
10989	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	47-223	BrzeŸce	ul. Koscielna 2 A	0	1	70.95	279	sredni	FTL	1750	PLN	04.12.2019	12:45:00	07.12.2019	12:00:00
10989	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	51-180	Psary	ul. Glowna 60	0	1	30.80	345	sredni	FTL	1750	PLN	04.12.2019	12:45:00	07.12.2019	00:00:00
10990	PL	27-200	Starachowice	Walstead Starachowice - P4	FR	59200	TOURCOING	Rue du Lieutenant-Col. Joseph Duchatelet	6	1	3974.39	1387	Duzy	FTL	1850	EUR	15.12.2019	14:30:00	16.12.2019	00:00:00
11007	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-240	Tluszcz	Zaciszna 26 Postoliska	3	1	2468.72	347	sredni	FTL	1050	PLN	09.12.2019	06:00:00	10.12.2019	10:00:00
11008	PL	30-740	Krakow	Walstead - CLK	PL	59-800	Luban	ul. Mlynarska 6	0	1	143.72	429	sredni	NULL	2700	PLN	09.12.2019	04:00:00	10.12.2019	10:00:00
11009	PL	30-740	Krakow	Walstead - CLK	PL	33-300	Nowy S¹cz	Wyspianskiego 2 (baza pks)	0	1	442.59	106	sredni	FTL	2100	PLN	09.12.2019	05:00:00	10.12.2019	10:00:00
11011	PL	30-740	Krakow	Walstead - CLK	PL	30-798	Krakow	sliwiaka 53 Budynek C	1	1	1051.49	41	Maly	FTL	150	PLN	10.12.2019	08:30:00	10.12.2019	10:00:00
11027	PL	30-733	Krakow	Walstead - Podgorze - P1	DE	90471	Nurnberg	Beuthener Straße 59	10	0	4118.40	836	Duzy	FTL	850	EUR	15.12.2019	10:00:00	16.12.2019	08:00:00
11027	PL	30-740	Krakow	Walstead - CLK	DE	90471	Nurnberg	Beuthener Straße 59	10	2	4484.70	836	Duzy	FTL	850	EUR	15.12.2019	10:00:00	16.12.2019	08:00:00
11033	PL	30-740	Krakow	Walstead - CLK	DE	68167	Mannheim	Dudenstraße 12–26	9	3	6856.33	1056	Duzy	FTL	1600	EUR	18.12.2019	12:30:00	23.12.2019	00:00:00
11043	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	88-170	Pakosæ	Giebnia 20	0	1	448.00	379	Maly	FTL	1350	PLN	08.12.2019	10:30:00	09.12.2019	14:00:00
11055	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	53879	Euskirchen	Eifelring 28	0	2	119.54	1123	Maly	LTL	250	EUR	08.12.2019	10:30:00	10.12.2019	09:00:00
11081	PL	27-200	Starachowice	Walstead Starachowice - P4	EE	10001	Tallinn	Pallasti 28	4	1	2646.00	1289	sredni	LTL	720	EUR	17.12.2019	16:30:00	20.12.2019	08:00:00
11100	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	50259	Pulheim	Lise-Meitner-Strasse 9	1	15	NULL	1128	sredni	LTL	1000	EUR	07.12.2019	09:30:00	09.12.2019	09:00:00
11101	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	1723	Kesselsdorf	Inselallee 11	9	3	1359.90	554	sredni	LTL	980	EUR	07.12.2019	11:00:00	09.12.2019	12:00:00
11107	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	90471	Nurnberg	Beuthener- Str. 43	9	6	7585.00	847	Duzy	FTL	850	EUR	08.12.2019	12:00:00	09.12.2019	08:00:00
11127	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	90471	Nurnberg	Beuthener Str. 43	1	1	766.50	843	Duzy	FTL	850	EUR	10.12.2019	16:30:00	12.12.2019	08:00:00
11127	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	90471	Nurnberg	Beuthener- Str. 43	1	1	817.44	843	Duzy	FTL	850	EUR	10.12.2019	16:30:00	12.12.2019	08:00:00
11131	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	06-400	Ciechanow	ul. Niechodzka 25	13	1	7236.00	391	sredni	FTL	1550	PLN	05.12.2019	16:30:00	06.12.2019	04:00:00
11134	PL	30-740	Krakow	Walstead - CLK	FR	27600	Saint-Aubin sur Gaillon	Autoroute A13, sortie no. 17	33	0	12402.72	1652	Duzy	FTL	1900	EUR	13.12.2019	10:30:00	18.12.2019	00:00:00
11138	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-992	Warszawa	ul. Jagiellonska 88	2	1	1620.00	305	Duzy	FTL	1150	PLN	07.12.2019	22:30:00	08.12.2019	05:00:00
11138	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-992	Warszawa	ul. Jagiellonska 88	2	1	1357.20	305	Duzy	FTL	1150	PLN	07.12.2019	22:30:00	08.12.2019	09:00:00
11138	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-117	Warszawa	ul. Annopol 19	7	2	5030.05	308	Duzy	FTL	1150	PLN	07.12.2019	22:30:00	08.12.2019	07:00:00
11138	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	03-117	Warszawa	Stagniewna 2c	0	1	9.72	310	Duzy	FTL	1150	PLN	07.12.2019	22:30:00	08.12.2019	05:00:00
11138	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	03-117	Warszawa	Stagniewna 2c	0	1	161.20	310	Duzy	FTL	1150	PLN	07.12.2019	22:30:00	08.12.2019	09:00:00
11141	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	25-323	Kielce	al. Solidarnosci 24	0	1	252.59	126	Maly	FTL	230	PLN	07.12.2019	14:00:00	07.12.2019	16:00:00
11164	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	58-100	swidnica	ul. Towarowa 24	1	1	920.70	399	sredni	FTL	2500	PLN	13.12.2019	09:30:00	14.12.2019	12:00:00
11168	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	42-600	Tarnowskie Gory	ul. Nakielska 9/11	1	1	994.95	207	sredni	FTL	1450	PLN	13.12.2019	14:30:00	14.12.2019	12:00:00
11170	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	75-950	Koszalin	ul. Szczecinska 70	1	1	815.10	622	sredni	FTL	2450	PLN	11.12.2019	09:30:00	14.12.2019	12:00:00
11173	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	62-200	Gniezno	ul. Cymsa	0	1	94.50	NULL	sredni	FTL	3200	PLN	13.12.2019	03:30:00	14.12.2019	00:00:00
11173	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	99-300	Kutno	Bohaterow Walk nad Bzur¹ 26	0	1	64.40	NULL	sredni	FTL	3200	PLN	13.12.2019	03:30:00	14.12.2019	00:00:00
11176	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	59-800	luban	Mlynarska 6	0	1	32.20	NULL	sredni	FTL	3650	PLN	11.12.2019	17:30:00	14.12.2019	00:00:00
11177	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	20-152	Lublin	ul. Bursaki 6	0	1	67.20	143	sredni	FTL	2920	PLN	11.12.2019	12:30:00	14.12.2019	00:00:00
11177	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	96-300	zyrardow	Chocimska 8	0	1	21.00	143	sredni	FTL	2920	PLN	11.12.2019	12:30:00	14.12.2019	00:00:00
11178	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	02-495	Warszawa	ul Gorczewska 179 A	5	1	3209.25	NULL	sredni	FTL	1300	PLN	14.12.2019	05:30:00	14.12.2019	12:00:00
11178	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-240	Tluszcz	ul. Zaciszna 26	4	1	2633.40	NULL	sredni	FTL	1300	PLN	14.12.2019	05:30:00	14.12.2019	12:00:00
11181	PL	31-983	Krakow	Walstead - Nowa Huta - P2	PL	03-215	Warszawa	ul. Jagiellonska 88	3	2	2934.00	305	sredni	FTL	1200	PLN	07.12.2019	22:30:00	08.12.2019	08:00:00
11184	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	97-200	Tomaszow Mazowiecki	ul. Legionow 25A	0	1	32.90	109	sredni	FTL	800	PLN	12.12.2019	08:30:00	14.12.2019	00:00:00
11184	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	98-220	Zdunska Wola,	ul. zeglinska 5	0	1	144.90	189	sredni	FTL	800	PLN	12.12.2019	08:30:00	14.12.2019	00:00:00
11185	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	11-400	Ketrzyn	ul. Jagielly 3/10	0	1	386.10	401	sredni	FTL	2250	PLN	14.12.2019	03:30:00	14.12.2019	12:00:00
11185	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	15-102	Bialystok	15-102 Bialystok, Bitwy Bialostockiej 9	0	1	298.65	345	sredni	FTL	2250	PLN	14.12.2019	03:30:00	14.12.2019	12:00:00
11186	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	22-100	Chelm	ul. Zachodnia 35	0	1	391.05	208	sredni	FTL	1700	PLN	13.12.2019	04:00:00	14.12.2019	12:00:00
11190	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	33-300	Nowy S¹cz	ul. Wyspianskiego 2	0	1	374.55	NULL	sredni	FTL	2550	PLN	13.12.2019	15:00:00	14.12.2019	12:00:00
11191	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	25-624	Kielce	Kolberga 11	2	1	1549.35	570	sredni	FTL	1200	PLN	07.12.2019	04:30:00	14.12.2019	12:00:00
11193	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	51-180	Psary	ul. Glowna 60	0	1	252.45	345	sredni	FTL	1750	PLN	11.12.2019	15:30:00	14.12.2019	12:00:00
11193	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	55-200	Olawa	ul. Na Grabli 12	0	1	39.20	368	sredni	FTL	1750	PLN	11.12.2019	15:30:00	14.12.2019	00:00:00
11205	PL	30-740	Krakow	Walstead - CLK	PL	16-400	Suwalki	ul. Kosciuszki 103,	0	1	31.50	600	Maly	FTL	3400	PLN	12.12.2019	21:30:00	14.12.2019	16:00:00
11214	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	50735	Köln	Delmenhorster Str. 14-18	16	1	9486.00	1111	Duzy	LTL	800	EUR	10.12.2019	18:00:00	12.12.2019	12:00:00
11264	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	14532	Stahnsdorf	Ruhlsdorfer Str. 73-77	12	7	8759.25	616	Duzy	FTL	600	EUR	11.12.2019	12:00:00	12.12.2019	12:00:00
11265	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	D-22525	Hamburg	Reichsbahnstraße 96	0	1	282.56	914	Maly	LTL	250	EUR	08.12.2019	10:00:00	09.12.2019	00:00:00
11280	PL	30-740	Krakow	Walstead - CLK	PL	96-515	Teresin	ul. Gaj 11	1	1	515.35	313	sredni	FTL	1200	PLN	12.12.2019	04:30:00	13.12.2019	07:00:00
11282	PL	31-983	Krakow	Walstead - Nowa Huta - P2	AT	4020	Linz	Zamenhofstraße 9	0	2	430.08	669	sredni	FTL	720	EUR	14.12.2019	20:00:00	16.12.2019	00:00:00
11284	PL	27-200	Starachowice	Walstead Starachowice - P4	NL	5126 PT	Gilze	Burgemeester Krollaan 14	1	2	1636.20	1322	Duzy	LTL	1200	EUR	10.12.2019	13:30:00	12.12.2019	00:00:00
11291	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	30-900	Krakow	ul. Prokocimska 6	0	1	20.94	71	Maly	FTL	150	PLN	09.12.2019	16:15:00	09.12.2019	08:00:00
11307	PL	30-740	Krakow	Walstead - CLK	PL	05-080	Izabelin	Bakaliowa 3	31	1	19505.68	307	Duzy	FTL	1100	PLN	10.12.2019	21:00:00	11.12.2019	09:00:00
11311	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	01-117	Warszawa	ul. Annopol 19	8	1	5198.16	160	Duzy	FTL	800	PLN	10.12.2019	20:30:00	11.12.2019	00:00:00
11320	PL	31-983	Krakow	Walstead - Nowa Huta - P2	RU	142000	Domodedovo	Moskovskaya Oblast	28	0	18209.24	1581	Duzy	FTL	1850	EUR	21.12.2019	17:00:00	24.12.2019	08:00:00
11322	PL	30-733	Krakow	Walstead - Podgorze - P1	PL	42-200	Czestochowa	ul. 3 maja 12	1	18	1833.05	168	sredni	FTL	750	PLN	11.12.2019	02:00:00	11.12.2019	05:30:00
11324	PL	30-733	Krakow	Walstead - Podgorze - P1	DE	90471	Nurnberg	Beuthener Straße 59	33	0	5518.59	842	Duzy	FTL	1050	EUR	18.12.2019	15:30:00	20.12.2019	00:00:00
11332	PL	30-740	Krakow	Walstead - CLK	NO	1470	L?renskog	?stlandsterminalen,  L?renskogveien 50	0	1	196.06	1652	sredni	LTL	2400	EUR	13.12.2019	10:30:00	17.12.2019	00:00:00
11333	PL	27-200	Starachowice	Walstead Starachowice - P4	DE	63110	Rodgau-Dudenhofen	Elisabeth-Selbert-Straße 5	18	1	12240.00	1075	Duzy	FTL	1650	EUR	16.12.2019	12:30:00	18.12.2019	08:00:00
11340	PL	31-983	Krakow	Walstead - Nowa Huta - P2	NL	5126 PT	Gilze	Burgemeester Krollaan 14, Door 24	1	1	872.00	1241	sredni	LTL	650	EUR	16.12.2019	19:30:00	19.12.2019	10:00:00
11349	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	50735	Köln	Delmenhorster Str. 14	10	0	7487.20	1206	Duzy	FTL	1800	EUR	27.12.2019	13:30:00	30.12.2019	08:00:00
11361	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-939	Warszawa	ul. Jubilerska 10	18	2	10459.96	305	Duzy	FTL	800	PLN	11.12.2019	19:30:00	12.12.2019	14:00:00
9717	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	43-502	Czechowice - Dziedzice	ul. Legionow 83A	0	1	28.50	131	sredni	FTL	2050	PLN	14.11.2019	15:30:00	16.11.2019	16:00:00
9729	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	30 - 727	krakow	ul. Pana Tadeusza 4	26	3	18094.00	48	Duzy	FTL	670	PLN	20.11.2019	04:30:00	21.11.2019	16:00:00
9742	PL	30-740	Krakow	Walstead - CLK	PL	05-800	Pruszkow	ul. Przejazdowa 58	33	0	20958.30	302	sredni	FTL	1250	PLN	13.11.2019	13:45:00	13.11.2019	00:00:00
9743	PL	30-740	Krakow	Walstead - CLK	PL	05-800	Pruszkow	ul. Przejazdowa 58	33	0	20958.30	302	sredni	FTL	1150	PLN	13.11.2019	23:30:00	13.11.2019	00:00:00
9744	PL	30-740	Krakow	Walstead - CLK	PL	05-800	Pruszkow	ul. Przejazdowa 58	18	1	12008.50	302	sredni	FTL	1150	PLN	13.11.2019	20:30:00	13.11.2019	00:00:00
9745	PL	30-740	Krakow	Walstead - CLK	DE	24211	Preetz	Industriestrasse 20	2	3	2090.01	956	Duzy	FTL	1300	EUR	21.11.2019	03:30:00	22.11.2019	00:00:00
9772	PL	31-983	Krakow	Walstead - Nowa Huta - P2	DE	14532	Stahnsdorf	Ruhlsdorfer Str. 73-77	16	1	10174.63	616	Duzy	FTL	1150	EUR	14.11.2019	03:30:00	14.11.2019	00:00:00
9778	PL	30-740	Krakow	Walstead - CLK	NO	1065	Oslo	Per Kroghs vei 4B	5	1	3923.35	1534	Duzy	LTL	2400	EUR	19.11.2019	17:30:00	22.11.2019	10:00:00
9782	PL	27-200	Starachowice	Walstead Starachowice - P4	SE	21124	Malmo	Farogatan 5	4	1	3024.81	962	Duzy	FTL	4200	EUR	14.11.2019	17:00:00	20.11.2019	09:00:00
9785	PL	30-740	Krakow	Walstead - CLK	DE	88131	Lindau	Heurie path 19	0	1	300.00	1089	sredni	LTL	450	EUR	14.11.2019	19:30:00	15.11.2019	08:00:00
9786	PL	30-740	Krakow	Walstead - CLK	NL	7300 AA	Apeldoorn	Schumanpark 11	0	1	82.50	1158	Maly	LTL	178	EUR	18.11.2019	17:30:00	20.11.2019	12:00:00
9790	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	81-061	Gdynia	Hutnicza 40	0	1	325.38	625	sredni	FTL	2050	PLN	17.11.2019	22:30:00	19.11.2019	10:00:00
9790	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	85-738	Bydgoszcz	Szajnochy 14	0	1	536.11	486	sredni	FTL	2050	PLN	17.11.2019	22:30:00	19.11.2019	10:00:00
9790	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	87-100	TORUÑ	Batorego 44	0	1	116.56	444	sredni	FTL	2050	PLN	17.11.2019	22:30:00	19.11.2019	10:00:00
9799	PL	30-740	Krakow	Walstead - CLK	PL	15-102	Bialystok	Bitwy Bialostockiej 9 magazyn 06	0	1	314.53	493	sredni	FTL	2100	PLN	18.11.2019	04:30:00	19.11.2019	10:00:00
9821	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	5020	Salzburg	Friedrich - von -Walchen -Straße 37	0	6	779.00	902	sredni	LTL	445	EUR	18.11.2019	18:30:00	19.11.2019	15:00:00
9821	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	7210	Mattersburg	Hauptstraße 33	0	1	380.00	672	sredni	LTL	445	EUR	18.11.2019	18:30:00	19.11.2019	12:00:00
9833	PL	27-200	Starachowice	Walstead Starachowice - P4	NL	1704 SB	Heerhugowaard	Newtonstraat 46	16	1	11665.92	1280	Duzy	LTL	1250	EUR	19.11.2019	18:30:00	22.11.2019	08:00:00
9839	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	1230	Wien	Halban-Kurz-Gasse 9-11	5	0	2131.20	491	Maly	FTL	650	EUR	19.11.2019	15:00:00	20.11.2019	15:00:00
9851	PL	31-983	Krakow	Walstead - Nowa Huta - P2	PL	32-060	Liszki	Cholerzyn 445	12	1	6460.00	344	sredni	FTL	400	PLN	15.11.2019	07:30:00	15.11.2019	09:00:00
9860	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-080	Izabelin-Mosciska	ul. Bakaliowa 3	3	1	2210.00	307	Duzy	FTL	900	PLN	17.11.2019	03:00:00	17.11.2019	07:00:00
9860	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	05-080	Izabelin-Mosciska	ul. Bakaliowa 3	2	3	1475.60	307	Duzy	FTL	900	PLN	17.11.2019	03:00:00	18.11.2019	05:00:00
9863	PL	31-983	Krakow	Walstead - Nowa Huta - P2	PL	05-080	Mosciska	Bakaliowa 3	0	1	45.10	302	Duzy	FTL	1250	PLN	16.11.2019	22:00:00	17.11.2019	08:00:00
9864	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-992	Warszawa	ul. Jagiellonska 88	2	1	1620.00	305	Duzy	LTL	1150	PLN	16.11.2019	23:00:00	17.11.2019	05:00:00
9864	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	00-992	Warszawa	ul. Jagiellonska 88	0	1	650.00	305	Duzy	LTL	1150	PLN	16.11.2019	23:00:00	17.11.2019	08:00:00
9864	PL	27-200	Starachowice	Walstead Starachowice - P4	PL	03-117	Warszawa	Stagniewna 2c	0	2	429.88	310	Duzy	LTL	1150	PLN	16.11.2019	23:00:00	17.11.2019	09:00:00
9867	PL	30-740	Krakow	Walstead - CLK	FR	94380	BONNEUIL SUR MARNE		1	3	1439.50	1548	sredni	FTL	1950	EUR	22.11.2019	09:30:00	25.11.2019	00:00:00
9868	PL	30-740	Krakow	Walstead - CLK	RU	141700	Gorod Dolgoprudnyi	Promyshlennyi proezd, d. 10	12	1	6636.00	NULL	sredni	FTL	1850	EUR	20.11.2019	07:30:00	25.11.2019	08:00:00
9869	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	1230	Wien	Halban-Kurz-Straße 5	0	1	3.80	490	Duzy	FTL	715	EUR	18.11.2019	13:30:00	19.11.2019	12:00:00
9871	PL	31-983	Krakow	Walstead - Nowa Huta - P2	AT	1230	Wien	Halban-Kurz-Straße 5	4	7	4876.16	490	sredni	LTL	495	EUR	18.11.2019	18:30:00	19.11.2019	09:00:00
9872	PL	27-200	Starachowice	Walstead Starachowice - P4	AT	1230	Wien	Halban-Kurz-Straße 5	19	5	15801.92	614	Duzy	FTL	745	EUR	19.11.2019	09:30:00	20.11.2019	09:00:00
9878	PL	30-740	Krakow	Walstead - CLK	IT	24040	Suisio BG	Via Enrico Fermi, 21	29	1	22151.40	1310	Duzy	FTL	1220	EUR	20.11.2019	13:00:00	22.11.2019	10:00:00
9880	PL	30-740	Krakow	Walstead - CLK	IT	24040	Suisio BG	Via Enrico Fermi, 21	9	1	7064.20	1304	Duzy	FTL	1450	EUR	20.11.2019	11:00:00	22.11.2019	10:00:00
9890	PL	27-200	Starachowice	Walstead Starachowice - P4	NL	7006 RK	Doetichem	Mercuriusstraat 35	31	1	22800.75	1173	sredni	FTL	1060	EUR	18.11.2019	09:30:00	20.11.2019	09:00:00
9894	PL	27-200	Starachowice	Walstead Starachowice - P4	NL	7006 RK	Doetichem	Mercuriusstraat 35	31	0	22543.20	1173	sredni	FTL	1200	EUR	18.11.2019	15:00:00	20.11.2019	09:00:00
